,data_num,part1_patient_mean,part1_slope,part1_std,week,Delta1,Omicron1,policy1,policy2,label
632,170.0,168.9047619047619,0.04493506493506492,0.30432900132036894,3.0,0.0,0.0,1.5238095238095237,2.392857142857143,1.0
61,765.0,257277.0,-0.026559072435428457,0.22258090083017232,3.0,0.0,200.47619047619048,2.0,1.2857142857142858,0.0
144,793.0,51197.380952380954,-0.02862809356662778,0.25046760283434005,3.0,0.0,347.7142857142857,1.0,1.0,0.0
796,268.0,323.0952380952381,0.020072368236515103,0.1389899176783608,3.0,0.0,0.0,1.5476190476190477,2.3214285714285716,2.0
468,356.0,392.85714285714283,0.0042028523623615635,0.2808822622163771,0.0,0.0,0.0,2.1666666666666665,2.0,1.0
933,690.0,6184.190476190476,0.010291922150377565,0.0741842729064332,5.0,178.1904761904762,728.3809523809524,3.0,3.0,2.0
858,257.0,155.57142857142858,0.022167002672417828,0.15601200239290824,6.0,0.0,0.0,1.0714285714285714,1.9285714285714286,2.0
564,503.0,1304.4285714285713,0.027443609022556385,0.2343125734085551,0.0,228.38095238095238,0.0,2.3333333333333335,3.0,1.0
425,424.0,605.1428571428571,-0.014615415544208112,0.29685428115061213,5.0,0.5714285714285714,0.0,2.0,2.0,1.0
12,32.0,48.666666666666664,-0.02494763301214914,0.22251830200618147,5.0,0.0,0.0,2.9523809523809526,2.642857142857143,0.0
763,676.0,3972.6190476190477,-0.006785669748632712,0.0660131618393725,5.0,481.6666666666667,227.61904761904762,3.0,3.0,2.0
346,294.0,901.7619047619048,0.0222296547673432,0.2254372061346526,1.0,0.0,0.0,2.5,2.5,1.0
107,922.0,69288.80952380953,-0.018276874813851703,0.24494845620649158,6.0,0.0,35.38095238095238,1.0,1.0,0.0
175,824.0,13282.52380952381,-0.02564432242881801,0.24594918809818905,6.0,0.0,453.0952380952381,1.0,1.0,0.0
805,243.0,83.61904761904762,0.0044805194805194815,0.0814928833074515,6.0,0.0,0.0,1.0,1.1071428571428572,2.0
691,736.0,241357.61904761905,0.023130577700411624,0.1637095467804178,2.0,0.09523809523809523,133.23809523809524,3.0,2.357142857142857,2.0
46,775.0,151910.33333333334,-0.032142169219723425,0.25384456599497,6.0,0.0,348.14285714285717,1.7142857142857142,1.0,0.0
520,375.0,403.42857142857144,0.01722268557130942,0.21954500043134653,5.0,0.0,0.0,2.0,2.0,1.0
536,566.0,1911.047619047619,0.020781970808439836,0.2350670226202975,0.0,483.0,0.0,3.0,3.0,1.0
598,90.0,28.61904761904762,0.029272314986600694,0.2741245572302839,0.0,0.0,0.0,1.0,1.0,1.0
739,83.0,22.0,0.013584827870542156,0.2477411176524022,0.0,0.0,0.0,1.0,1.0,2.0
952,157.0,17.857142857142858,0.0020670744568656394,0.026679972819578235,4.0,0.0,0.0,1.0,1.8571428571428572,2.0
383,449.0,574.2857142857143,-0.02453933501053919,0.226195496429258,2.0,1.5714285714285714,0.0,2.0,2.0,1.0
664,605.0,1668.142857142857,0.021565276828434725,0.19600931049017664,4.0,390.0,0.0,2.619047619047619,1.0,2.0
18,10.0,328.85714285714283,-0.04054206662902314,0.2825022001039484,4.0,0.0,0.0,1.9523809523809523,2.857142857142857,0.0
558,289.0,799.3333333333334,0.039289894654701514,0.289581152905486,3.0,0.0,0.0,2.380952380952381,2.5,1.0
807,263.0,239.66666666666666,0.0335332441644734,0.22512769618595835,5.0,0.0,0.0,1.3095238095238095,2.142857142857143,2.0
950,156.0,17.476190476190474,0.0005221932114882504,0.02762716778162307,3.0,0.0,0.0,1.0,1.7857142857142858,2.0
782,273.0,419.76190476190476,0.020797154514070507,0.14538001213159601,1.0,0.0,0.0,1.7857142857142858,2.5,2.0
74,187.0,227.95238095238096,-0.033604317760161914,0.2428029333073474,6.0,0.0,0.0,2.3333333333333335,2.0357142857142856,0.0
10,36.0,36.80952380952381,-0.03302203414562964,0.26388039452287254,2.0,0.0,0.0,3.0,2.357142857142857,0.0
650,497.0,1072.952380952381,0.03637495626402124,0.2643291159564067,1.0,171.47619047619048,0.0,1.8571428571428572,3.0,2.0
409,110.0,32.95238095238095,-0.02213976499690785,0.2556034377193188,6.0,0.0,0.0,1.0,1.0,1.0
532,740.0,295488.3333333333,0.03226808263736529,0.2356093499259471,6.0,0.09523809523809523,140.61904761904762,3.0,2.0714285714285716,1.0
485,741.0,303639.14285714284,0.029406856886215006,0.22756829681301802,0.0,0.09523809523809523,153.76190476190476,3.0,2.0,1.0
242,300.0,947.9047619047619,-0.0034131697448280336,0.180453751959037,0.0,0.0,0.0,2.5,2.5,0.0
934,689.0,5595.523809523809,0.008261141741429664,0.060890614928999866,4.0,199.23809523809524,706.6666666666666,3.0,3.0,2.0
470,528.0,1642.6190476190477,0.020827562779273036,0.2760044321267597,4.0,398.57142857142856,0.0,3.0,3.0,1.0
670,674.0,4215.952380952381,-0.015218308978341078,0.11611632796737022,3.0,525.6190476190476,182.57142857142858,3.0,3.0,2.0
414,534.0,1731.8095238095239,0.002028628306000574,0.3027671419919917,3.0,415.23809523809524,0.0,3.0,3.0,1.0
30,27.0,64.66666666666667,-0.01946099013768186,0.21333164913500302,0.0,0.0,0.0,2.7142857142857144,3.0,0.0
136,791.0,57671.19047619047,-0.034635043268097014,0.2557636833769282,1.0,0.0,341.6190476190476,1.0,1.0,0.0
84,183.0,257.76190476190476,-0.026589556277056274,0.22192314245941283,2.0,0.0,0.0,2.238095238095238,2.1785714285714284,0.0
833,723.0,112309.76190476191,0.020916121375055295,0.14300477853886043,3.0,0.14285714285714285,153.23809523809524,3.0,3.0,2.0
740,625.0,2570.904761904762,0.012035364011103762,0.10548869968135657,3.0,421.7142857142857,0.0,1.0,1.0,2.0
118,803.0,33345.28571428572,-0.017135120076100394,0.23314482466895714,6.0,0.0,476.85714285714283,1.0,1.0,0.0
821,67.0,8.80952380952381,0.01967150496562261,0.16012666966430725,5.0,0.0,0.0,1.5238095238095237,1.0,2.0
891,847.0,7819.190476190476,0.0015169252737873948,0.05557197401429009,1.0,0.0,156.52380952380952,1.0,1.0,2.0
464,358.0,398.57142857142856,-0.013813459268004718,0.29720397249576624,2.0,0.0,0.0,2.119047619047619,2.0,1.0
903,849.0,8678.190476190477,0.005146664744863663,0.053074167508250406,3.0,0.0,137.33333333333334,1.0,1.0,2.0
356,50.0,8.333333333333334,-0.028257948947604115,0.19788817670489509,2.0,0.0,0.0,2.5714285714285716,1.5,1.0
26,6.0,360.76190476190476,-0.018897520390057702,0.2622912332225132,0.0,0.0,0.0,1.7619047619047619,2.5714285714285716,0.0
658,602.0,1580.142857142857,0.01496737093752019,0.2116169612691501,1.0,393.57142857142856,0.0,2.9047619047619047,1.0,2.0
324,457.0,561.4285714285714,-0.0031098803157626666,0.22833690536538914,3.0,1.9047619047619047,0.0,2.0,2.0,1.0
827,68.0,9.0,0.01890756302521008,0.15961133589664864,6.0,0.0,0.0,1.4761904761904763,1.0,2.0
712,639.0,4103.285714285715,0.02795339627311622,0.21644553555157098,3.0,504.9047619047619,4.285714285714286,1.0,1.7142857142857142,2.0
800,264.0,259.3809523809524,0.02449347618542484,0.1633099088797522,6.0,0.0,0.0,1.3571428571428572,2.1785714285714284,2.0
659,642.0,4652.809523809524,0.039099698434587576,0.27822274507636946,6.0,513.3333333333334,5.238095238095238,1.0,2.142857142857143,2.0
90,760.0,301213.8095238095,-0.017466347800344798,0.19571596148716944,5.0,0.0,147.61904761904762,2.0952380952380953,1.6428571428571428,0.0
556,519.0,1524.142857142857,0.0009942773524262453,0.1963457680708127,2.0,366.3333333333333,0.0,3.0,3.0,1.0
104,818.0,18146.95238095238,-0.028383239840275947,0.2510359116993634,0.0,0.0,488.5238095238095,1.0,1.0,0.0
481,366.0,397.0952380952381,-0.010183318486567582,0.24601214020588463,3.0,0.0,0.0,2.0,2.0,1.0
279,941.0,30570.571428571428,-0.0214637543109325,0.2460008025226284,4.0,0.0,277.0,1.0,1.0,0.0
66,782.0,98484.80952380953,-0.03190774131706827,0.253939555957644,6.0,0.0,359.04761904761904,1.380952380952381,1.0,0.0
491,364.0,403.76190476190476,-0.02445027896291433,0.28684327824560796,1.0,0.0,0.0,2.0,2.0,1.0
75,811.0,25503.809523809523,-0.02540922483458899,0.22905044603244468,0.0,0.0,555.2857142857143,1.0,1.0,0.0
196,752.0,359728.4285714286,-0.0040304296695401805,0.16970803589559033,4.0,0.047619047619047616,116.14285714285714,2.4761904761904763,2.0,0.0
172,200.0,111.04761904761905,-0.024402409185017876,0.22465493377502574,5.0,0.0,0.0,2.2142857142857144,2.0,0.0
92,785.0,81478.14285714286,-0.03102476243351558,0.23266700864701087,2.0,0.0,294.0952380952381,1.2380952380952381,1.0,0.0
717,675.0,4069.3809523809523,-0.010385105311824593,0.0858138323897984,4.0,510.5238095238095,205.33333333333334,3.0,3.0,2.0
767,241.0,79.52380952380952,0.007714904143475571,0.1060468564554195,4.0,0.0,0.0,1.0,1.0357142857142858,2.0
710,735.0,228844.85714285713,0.021603664046240045,0.15267786581630302,1.0,0.09523809523809523,137.38095238095238,3.0,2.4285714285714284,2.0
893,709.0,37436.80952380953,0.014829519461246398,0.09789124362103577,3.0,4.523809523809524,557.5238095238095,3.0,3.0,2.0
860,165.0,98.19047619047619,0.03719227408322535,0.26093436983213397,5.0,0.0,0.0,1.2857142857142858,2.2142857142857144,2.0
617,559.0,1745.5238095238096,0.008638506595552166,0.13275030201268365,0.0,489.57142857142856,0.0,3.0,3.0,1.0
737,491.0,826.8571428571429,0.030514816388719015,0.22570649178420107,2.0,108.04761904761905,0.0,1.5714285714285714,3.0,2.0
208,905.0,113874.80952380953,-0.01267278078519998,0.23373212765477738,3.0,0.0,24.38095238095238,1.0,1.0,0.0
226,130.0,27.428571428571427,-0.02707070707070707,0.23670280668991947,5.0,0.0,0.0,1.0,1.0,0.0
67,763.0,278158.90476190473,-0.027859827130838944,0.21884494751559633,1.0,0.0,160.95238095238096,2.0,1.4285714285714286,0.0
349,102.0,35.38095238095238,0.004823747680890536,0.22843202476074137,5.0,0.0,0.0,1.0,1.0,1.0
344,571.0,2085.3809523809523,0.028329747961649793,0.2489021438223658,5.0,470.7142857142857,0.0,3.0,3.0,1.0
494,527.0,1619.6190476190477,0.014204708772113201,0.2537293299262072,3.0,398.8095238095238,0.0,3.0,3.0,1.0
307,831.0,9605.42857142857,-0.02078269500003286,0.25126597576077075,6.0,0.0,370.4761904761905,1.0,1.0,0.0
918,853.0,11051.57142857143,0.010216129518554369,0.0770632843478376,0.0,0.0,115.95238095238095,1.0,1.0,2.0
528,143.0,17.571428571428573,-0.005873671782762692,0.20002213572897887,4.0,0.0,0.0,1.0,1.0,1.0
677,609.0,1800.5238095238096,0.023631808838643378,0.20186042825486405,1.0,367.42857142857144,0.0,2.238095238095238,1.0,2.0
448,428.0,595.3333333333334,-0.030662217039926012,0.3245880635677796,2.0,0.7619047619047619,0.0,2.0,2.0,1.0
910,701.0,17941.285714285714,0.01618943315695603,0.10565672346134737,2.0,35.19047619047619,816.3333333333334,3.0,3.0,2.0
913,147.0,15.19047619047619,-0.001810310901219992,0.03582738770463279,1.0,0.0,0.0,1.0,1.1428571428571428,2.0
642,232.0,68.14285714285714,0.010389610389610386,0.24791703681444957,2.0,0.0,0.0,1.2380952380952381,1.0,2.0
418,109.0,33.523809523809526,-0.024582560296846006,0.26056138673944607,5.0,0.0,0.0,1.0,1.0,1.0
842,720.0,94384.80952380953,0.020623219336053687,0.13643369955455253,0.0,0.42857142857142855,256.14285714285717,3.0,3.0,2.0
524,672.0,4486.619047619048,-0.03851551972065349,0.28356357020063117,1.0,570.8571428571429,135.61904761904762,3.0,3.0,1.0
902,705.0,26846.47619047619,0.015140081379751804,0.09777143111222807,6.0,14.095238095238095,728.2380952380952,3.0,3.0,2.0
457,543.0,1711.6190476190477,-0.001244588744588741,0.31278478406974747,5.0,435.42857142857144,0.0,3.0,3.0,1.0
294,575.0,2136.3809523809523,0.00628665452194864,0.2055068663960408,2.0,461.1904761904762,0.0,3.0,3.0,0.0
152,789.0,61483.52380952381,-0.031080078780709126,0.25818812025056953,6.0,0.0,323.57142857142856,1.0476190476190477,1.0,0.0
839,70.0,9.333333333333334,0.01453399541634835,0.15696993886421615,1.0,0.0,0.0,1.380952380952381,1.0,2.0
333,453.0,575.7619047619048,0.004792826221397648,0.2299471519786778,6.0,1.5238095238095237,0.0,2.0,2.0,1.0
553,890.0,102145.57142857143,0.010431795100242074,0.21331101472757824,2.0,0.0,21.571428571428573,1.0,1.0,1.0
389,436.0,585.0952380952381,0.003642897982520623,0.2530028212415296,3.0,1.2380952380952381,0.0,2.0,2.0,1.0
439,353.0,389.8095238095238,0.013006931718588155,0.28303197275592484,4.0,0.0,0.0,2.238095238095238,2.0,1.0
676,883.0,86825.33333333333,0.016478490784329544,0.18952226457152727,2.0,0.0,23.285714285714285,1.0,1.0,2.0
142,915.0,87645.0,-0.020175030286589745,0.22588840406097938,6.0,0.0,46.38095238095238,1.0,1.0,0.0
673,496.0,1037.952380952381,0.03836652236652237,0.26413442520495617,0.0,160.71428571428572,0.0,1.8095238095238095,3.0,2.0
246,133.0,24.333333333333332,-0.03207227555053642,0.2549447967725293,1.0,0.0,0.0,1.0,1.0,0.0
697,494.0,960.7619047619048,0.03849158249158247,0.264784500182704,5.0,139.42857142857142,0.0,1.7142857142857142,3.0,2.0
651,233.0,68.23809523809524,0.017701298701298697,0.24899607952545683,3.0,0.0,0.0,1.1904761904761905,1.0,2.0
437,648.0,5619.714285714285,0.04093306113214864,0.3018298815689692,5.0,583.6190476190476,7.0476190476190474,1.0,3.0,1.0
112,923.0,66890.38095238095,-0.020540450930507492,0.25323256896056967,0.0,0.0,35.04761904761905,1.0,1.0,0.0
743,240.0,78.9047619047619,0.006550802139037432,0.12831442776592533,3.0,0.0,0.0,1.0,1.0,2.0
482,525.0,1620.0,0.01832292456034911,0.2587068639302864,1.0,389.3809523809524,0.0,3.0,3.0,1.0
790,730.0,174130.38095238095,0.017556324261447317,0.12573390097983575,3.0,0.09523809523809523,151.04761904761904,3.0,2.7857142857142856,2.0
239,901.0,119294.76190476191,-0.0009756046149192866,0.24685430612368786,6.0,0.0,24.047619047619047,1.0,1.0,0.0
624,396.0,481.8095238095238,0.0258462848626783,0.21070597306385447,5.0,0.0,0.0,2.0,2.0,1.0
232,129.0,27.666666666666668,-0.024617604617604615,0.23458219579576398,4.0,0.0,0.0,1.0,1.0,0.0
579,515.0,1471.3809523809523,0.006365465520395099,0.2048583415199094,5.0,341.42857142857144,0.0,3.0,3.0,1.0
681,641.0,4473.761904761905,0.036433344951431294,0.26506395825787477,5.0,511.0,4.904761904761905,1.0,2.0,2.0
124,801.0,35499.47619047619,-0.018619193410790606,0.23992080565916615,4.0,0.0,444.0952380952381,1.0,1.0,0.0
3,45.0,15.666666666666666,-0.033153638814016166,0.23868732429710535,4.0,0.0,0.0,2.8095238095238093,1.8571428571428572,0.0
266,319.0,564.1904761904761,-0.035781907108583276,0.25547961645092515,5.0,0.0,0.0,2.5,2.5,0.0
301,325.0,458.6190476190476,-0.02719155844155844,0.2616559650913254,4.0,0.0,0.0,2.5,2.5,0.0
193,826.0,12417.857142857143,-0.03193911408989496,0.25664359643140355,1.0,0.0,419.42857142857144,1.0,1.0,0.0
793,269.0,341.57142857142856,0.020521518839904485,0.1425308879554437,4.0,0.0,0.0,1.5952380952380953,2.357142857142857,2.0
390,111.0,32.333333333333336,-0.013798701298701295,0.2465174097976314,0.0,0.0,0.0,1.0,1.0,1.0
319,587.0,1939.952380952381,-0.029581213307240693,0.24110999187842352,0.0,443.6666666666667,0.0,3.0,3.0,1.0
724,877.0,68672.28571428571,0.019116961261606127,0.17188303955317347,3.0,0.0,51.57142857142857,1.0,1.0,2.0
29,13.0,250.14285714285714,-0.04481215568505002,0.3144437250652852,0.0,0.0,0.0,2.0476190476190474,3.0,0.0
11,35.0,38.476190476190474,-0.030220341456296505,0.25611124274573177,1.0,0.0,0.0,3.0,2.4285714285714284,0.0
888,164.0,83.85714285714286,0.03254286316931328,0.2370251996192384,4.0,0.0,0.0,1.2380952380952381,2.1785714285714284,2.0
483,362.0,398.6666666666667,-0.011774589047316318,0.2900145381876237,6.0,0.0,0.0,2.0238095238095237,2.0,1.0
700,87.0,24.19047619047619,0.026695526695526686,0.26710182972634366,4.0,0.0,0.0,1.0,1.0,2.0
295,324.0,475.42857142857144,-0.026666819096396555,0.22217205742845392,3.0,0.0,0.0,2.5,2.5,0.0
762,873.0,57325.666666666664,0.02528243401393827,0.18883911215671276,6.0,0.0,75.95238095238095,1.0,1.0,2.0
931,691.0,6851.952380952381,0.012119357570235502,0.08542189993713077,6.0,159.8095238095238,741.6190476190476,3.0,3.0,2.0
868,862.0,24630.571428571428,0.021052160714764546,0.15654536419945192,2.0,0.0,92.14285714285714,1.0,1.0,2.0
303,96.0,36.142857142857146,0.014673046251993616,0.2438713687885393,6.0,0.0,0.0,1.0,1.0,0.0
306,115.0,31.476190476190474,-0.004285714285714285,0.2507013970367745,4.0,0.0,0.0,1.0,1.0,0.0
649,392.0,445.3809523809524,0.014533247431419751,0.1491167408623624,1.0,0.0,0.0,2.0,2.0,2.0
185,136.0,23.666666666666668,-0.018520609824957648,0.241522945769824,4.0,0.0,0.0,1.0,1.0,0.0
250,204.0,94.28571428571429,-0.03399209486166008,0.2684207321370572,2.0,0.0,0.0,2.119047619047619,1.8571428571428572,0.0
7,41.0,25.333333333333332,-0.03192148760330578,0.2375335267042106,0.0,0.0,0.0,3.0,2.0,0.0
879,250.0,99.33333333333333,0.005882654894512602,0.05971301712849161,6.0,0.0,0.0,1.0,1.5357142857142858,2.0
908,684.0,4063.7619047619046,0.004112223357167178,0.03562441719817257,6.0,310.04761904761904,503.95238095238096,3.0,3.0,2.0
365,293.0,891.952380952381,0.03597442313038643,0.2925530321986684,0.0,0.0,0.0,2.4761904761904763,2.5,1.0
550,509.0,1439.4285714285713,0.014644929538546559,0.18822117581513742,6.0,281.6666666666667,0.0,2.9047619047619047,3.0,1.0
218,903.0,117765.09523809524,-0.017612326707297014,0.2437259866069174,1.0,0.0,24.38095238095238,1.0,1.0,0.0
541,337.0,370.3809523809524,-0.012026930125089635,0.21031064137625707,2.0,0.0,0.0,2.5,2.1785714285714284,1.0
741,279.0,549.6666666666666,0.025388257575757574,0.18393701902442747,0.0,0.0,0.0,2.119047619047619,2.5,2.0
571,219.0,62.95238095238095,-0.007216261998870693,0.1853719744893924,3.0,0.0,0.0,1.8571428571428572,1.0,1.0
479,567.0,1958.8095238095239,0.018920803123257113,0.22220472628152382,1.0,482.3809523809524,0.0,3.0,3.0,1.0
304,99.0,37.57142857142857,-0.00925039872408293,0.21187952730174286,2.0,0.0,0.0,1.0,1.0,0.0
79,808.0,28492.714285714286,-0.021195720400584758,0.22086037591543503,4.0,0.0,569.1904761904761,1.0,1.0,0.0
828,69.0,9.238095238095237,0.016653934300993118,0.15769648875972003,0.0,0.0,0.0,1.4285714285714286,1.0,2.0
288,747.0,346814.85714285716,0.012620198824114352,0.19354609390921979,6.0,0.09523809523809523,125.0,2.7142857142857144,2.0,0.0
256,655.0,6322.9047619047615,0.010722570260844864,0.21023584251752764,5.0,664.8095238095239,16.238095238095237,1.6666666666666667,3.0,0.0
497,407.0,579.6666666666666,0.01736908253037285,0.2556181085377513,2.0,0.0,0.0,2.0,2.0,1.0
322,101.0,36.476190476190474,-8.854781582054277e-05,0.23778191702265195,4.0,0.0,0.0,1.0,1.0,1.0
371,413.0,625.0,0.006401029311246028,0.2710826437264128,1.0,0.0,0.0,2.0,2.0,1.0
311,652.0,6077.809523809524,0.015392687506903783,0.22002686155550427,2.0,635.1904761904761,13.19047619047619,1.380952380952381,3.0,0.0
804,482.0,541.952380952381,0.014244122570783897,0.11294381080517149,0.0,37.857142857142854,0.0,1.8095238095238095,2.0,2.0
361,451.0,575.3333333333334,-0.01283742435574896,0.22664977301034184,4.0,1.6666666666666667,0.0,2.0,2.0,1.0
578,887.0,99053.42857142857,0.023709811074244854,0.2215406864464721,6.0,0.0,16.0,1.0,1.0,1.0
168,823.0,14000.190476190477,-0.028348141490148658,0.258896925420031,5.0,0.0,466.6666666666667,1.0,1.0,0.0
63,781.0,105257.66666666667,-0.03369589283925956,0.2633954766400127,5.0,0.0,374.23809523809524,1.4285714285714286,1.0,0.0
173,934.0,41441.09523809524,-0.019081541761272604,0.2218155841937617,4.0,0.0,169.1904761904762,1.0,1.0,0.0
627,229.0,66.28571428571429,0.011753246753246752,0.2416224918575019,6.0,0.0,0.0,1.380952380952381,1.0,1.0
111,924.0,65764.14285714286,-0.029510595781013726,0.26384729718304706,1.0,0.0,35.095238095238095,1.0,1.0,0.0
451,333.0,396.0952380952381,-0.009553023663453111,0.22288163874114392,5.0,0.0,0.0,2.5,2.3214285714285716,1.0
281,116.0,31.761904761904763,0.005519480519480518,0.26123561705680104,5.0,0.0,0.0,1.0,1.0,0.0
509,373.0,396.9047619047619,0.021889157354273627,0.2783475681935379,3.0,0.0,0.0,2.0,2.0,1.0
287,653.0,6186.9047619047615,0.01586293414968992,0.22183729417093734,3.0,643.0,14.238095238095237,1.4761904761904763,3.0,0.0
863,844.0,7484.047619047619,0.0015646387103101552,0.05738496724994449,5.0,0.0,193.76190476190476,1.0,1.0,2.0
24,9.0,343.7142857142857,-0.0391289488543493,0.279209291765038,3.0,0.0,0.0,1.9047619047619047,2.7857142857142856,0.0
694,169.0,154.9047619047619,0.04505729564553093,0.3048379498138794,2.0,0.0,0.0,1.4761904761904763,2.357142857142857,2.0
220,664.0,5727.714285714285,-0.029069191334461144,0.2521275188846586,0.0,666.2380952380952,47.38095238095238,2.5238095238095237,3.0,0.0
901,857.0,15781.666666666666,0.015226801792758088,0.11266275464255647,4.0,0.0,98.14285714285714,1.0,1.0,2.0
155,912.0,100076.42857142857,-0.02240779772098858,0.21795966857601004,3.0,0.0,46.0,1.0,1.0,0.0
529,378.0,412.57142857142856,0.01088407005838199,0.19728275466607853,1.0,0.0,0.0,2.0,2.0,1.0
622,557.0,1716.7142857142858,0.0064690155313518296,0.12774765933892868,5.0,494.5238095238095,0.0,3.0,3.0,1.0
848,719.0,88436.95238095238,0.0198770139858993,0.1327906313563481,6.0,0.47619047619047616,289.7142857142857,3.0,3.0,2.0
527,377.0,409.8095238095238,0.016412486595972837,0.2105080759626357,0.0,0.0,0.0,2.0,2.0,1.0
165,137.0,22.666666666666668,-0.01084415584415584,0.23879035435572632,5.0,0.0,0.0,1.0,1.0,0.0
630,228.0,65.61904761904762,0.013649350649350644,0.24362832738571658,5.0,0.0,0.0,1.4285714285714286,1.0,1.0
487,361.0,395.85714285714283,-0.009604032331305055,0.29283145958433443,5.0,0.0,0.0,2.0476190476190474,2.0,1.0
682,472.0,495.6666666666667,-0.008657057228485797,0.12186874291770695,4.0,7.428571428571429,0.0,2.0,1.4285714285714286,2.0
581,553.0,1707.7619047619048,-0.0004013796575347125,0.12512638064352335,1.0,495.6666666666667,0.0,3.0,3.0,1.0
382,435.0,590.3809523809524,-0.005040656672704151,0.25929773647879895,2.0,1.2857142857142858,0.0,2.0,2.0,1.0
689,88.0,24.761904761904763,0.028220985363842502,0.26908880903526283,5.0,0.0,0.0,1.0,1.0,2.0
237,656.0,6343.714285714285,0.006371473807682802,0.2068507207656579,6.0,677.0,18.047619047619047,1.7619047619047619,3.0,0.0
792,480.0,519.7619047619048,0.011716386095889694,0.10533730735436542,5.0,27.38095238095238,0.0,1.9047619047619047,1.7142857142857142,2.0
97,194.0,153.47619047619048,-0.02908591408591409,0.2148124923629353,6.0,0.0,0.0,2.357142857142857,2.0,0.0
247,750.0,356139.8095238095,-0.00349093427178642,0.16725217108154505,2.0,0.047619047619047616,115.71428571428571,2.5714285714285716,2.0,0.0
646,393.0,450.8095238095238,0.011250890102065036,0.13657778278666471,2.0,0.0,0.0,2.0,2.0,2.0
619,562.0,1756.4285714285713,0.002762404350546225,0.11716636449902619,3.0,476.4761904761905,0.0,3.0,3.0,1.0
818,79.0,16.285714285714285,0.003896103896103895,0.14278074525311027,3.0,0.0,0.0,1.0,1.0,2.0
396,892.0,110262.04761904762,0.02246768650220614,0.26942657234790507,4.0,0.0,13.857142857142858,1.0,1.0,1.0
89,806.0,30805.95238095238,-0.02588791448206121,0.24140812591068297,2.0,0.0,560.1428571428571,1.0,1.0,0.0
407,332.0,402.42857142857144,-0.010995139829495655,0.22766971891618268,4.0,0.0,0.0,2.5,2.357142857142857,1.0
874,714.0,57582.19047619047,0.018280592896911807,0.11942399541289056,1.0,1.7619047619047619,451.8095238095238,3.0,3.0,2.0
277,585.0,2081.809523809524,-0.03023153317270964,0.23427177913352035,5.0,450.6190476190476,0.0,3.0,3.0,0.0
59,766.0,245512.04761904763,-0.02512460361338247,0.214969661328832,4.0,0.0,216.71428571428572,2.0,1.2142857142857142,0.0
260,940.0,32596.571428571428,-0.02270188192724423,0.22014528995080893,3.0,0.0,258.0952380952381,1.0,1.0,0.0
657,285.0,699.2380952380952,0.04157301551316513,0.27819095356790624,6.0,0.0,0.0,2.2857142857142856,2.5,2.0
77,761.0,291889.2380952381,-0.01827643911265056,0.19904195172298134,6.0,0.0,147.71428571428572,2.0476190476190474,1.5714285714285714,0.0
318,211.0,74.9047619047619,-0.024047264211198634,0.24669141970635536,2.0,0.0,0.0,2.0,1.3571428571428572,1.0
633,563.0,1745.5714285714287,0.0036286635545502654,0.11551875773612849,4.0,476.1904761904762,0.0,3.0,3.0,1.0
72,810.0,26809.04761904762,-0.025511621435716045,0.22955025529129658,6.0,0.0,562.952380952381,1.0,1.0,0.0
265,140.0,20.047619047619047,-0.0036075036075036075,0.23298190971144614,1.0,0.0,0.0,1.0,1.0,0.0
195,908.0,107253.52380952382,-0.014784253954906184,0.2388105855758233,6.0,0.0,42.42857142857143,1.0,1.0,0.0
117,179.0,272.3809523809524,0.0002453941407429815,0.1994480031860827,5.0,0.0,0.0,2.0952380952380953,2.3214285714285716,0.0
916,854.0,11483.142857142857,0.008977281892198652,0.07329307632758246,1.0,0.0,108.23809523809524,1.0,1.0,2.0
480,526.0,1622.2857142857142,0.009456740442655936,0.25565479427201726,2.0,395.4761904761905,0.0,3.0,3.0,1.0
475,360.0,396.0,-0.008323494687131049,0.2927473522927899,4.0,0.0,0.0,2.0714285714285716,2.0,1.0
176,753.0,359600.95238095237,-0.008050130521697322,0.16992714949220578,5.0,0.047619047619047616,117.57142857142857,2.4285714285714284,2.0,0.0
538,835.0,8459.238095238095,-0.012518452593051151,0.17311723926097966,3.0,0.0,320.14285714285717,1.0,1.0,1.0
330,669.0,4939.476190476191,-0.03781687096892666,0.2865238974559564,5.0,612.1428571428571,90.80952380952381,3.0,3.0,1.0
403,443.0,582.0952380952381,0.0032590051457975972,0.25427966333845314,3.0,1.7619047619047619,0.0,2.0,2.0,1.0
555,91.0,29.904761904761905,0.026282192383887296,0.27808517302445357,1.0,0.0,0.0,1.0,1.0,1.0
936,148.0,15.142857142857142,-0.0019824872097599366,0.0358607452147426,2.0,0.0,0.0,1.0,1.2142857142857142,2.0
771,167.0,130.8095238095238,0.045493717419471474,0.3043714069945226,0.0,0.0,0.0,1.380952380952381,2.2857142857142856,2.0
400,349.0,390.5238095238095,0.02419329137120548,0.293278836690748,0.0,0.0,0.0,2.3333333333333335,2.0,1.0
647,235.0,73.0952380952381,0.01640012879682301,0.21100947056055055,5.0,0.0,0.0,1.0952380952380953,1.0,2.0
181,935.0,39493.333333333336,-0.01644239245585013,0.2110203374076679,5.0,0.0,180.28571428571428,1.0,1.0,0.0
882,712.0,49687.666666666664,0.017146145520479293,0.1130752642277648,6.0,2.7142857142857144,478.85714285714283,3.0,3.0,2.0
